slug;school_id;korpus_id;walk_min;walk_m
indy-towers;shkola-1409;shkola-1409-1;28;2063
indy-towers;shkola-1288-im-n-v-troyan;shkola-1288-im-n-v-troyan-1;29;2160
indy-towers;litsey-finansovogo-universiteta;litsey-finansovogo-universiteta-1;29;2178
indy-towers;osm-374-shkola-149-imeni-geroya-sovets;osm-374-shkola-149-imeni-geroya-sovets-1;30;2224
indzhoy;shkola-224;shkola-224-1;4;328
indzhoy;shkola-1250;shkola-1250-1;10;731
indzhoy;osm-406-shkola-2099;osm-406-shkola-2099-2;20;1535
indzhoy;osm-51-shkola-90-im;osm-51-shkola-90-im-3;23;1698
indzhoy;shkola-201;shkola-201-1;24;1763
indzhoy;shkola-1315;shkola-1315-2;27;2025
indzhoy;osm-524-shkola-717;osm-524-shkola-717-1;28;2111
indzhoy;shkola-1583-im-k-a-kerimova;shkola-1583-im-k-a-kerimova-1;29;2198
innovator;tsois-moskva-98;tsois-moskva-98-2;7;501
innovator;osm-468-shkola-1119;osm-468-shkola-1119-1;16;1218
innovator;shkola-1434-ramenki;shkola-1434-ramenki-1;19;1435
innovator;osm-539-shkola-37;osm-539-shkola-37-2;21;1579
innovator;klassicheskiy-pansion-mgu;klassicheskiy-pansion-mgu-2;22;1632
innovator;shkola-1498-moskovskaya-mezhdunarodnaya-shkola;shkola-1498-moskovskaya-mezhdunarodnaya-shkola-2;27;2014
innovator;shkola-1329;shkola-1329-1;29;2205
insayder;osm-585-shkola-548-tsaritsyno;osm-585-shkola-548-tsaritsyno-1;15;1089
insayder;shkola-547;shkola-547-2;21;1583
insayder;osm-501-shkola-494-im;osm-501-shkola-494-im-1;23;1728
insayder;shkola-630-im-g-p-kravchenko;shkola-630-im-g-p-kravchenko-6;26;1927
insayder;shkola-1257;shkola-1257-1;26;1952
intelligent;shkola-na-yauze;shkola-na-yauze-1;6;420
intelligent;osm-385-shkola-444;osm-385-shkola-444-1;6;464
intelligent;osm-20-shkola-435;osm-20-shkola-435-1;12;884
intelligent;inzhenernaya-shkola-1581;inzhenernaya-shkola-1581-3;12;918
intelligent;osm-210-shkola-1429-imeni-geroya-sovet;osm-210-shkola-1429-imeni-geroya-sovet-1;19;1453
intelligent;osm-258-shkola-1301-im;osm-258-shkola-1301-im-1;20;1508
intelligent;osm-575-shkola-1502-energiya;osm-575-shkola-1502-energiya-1;21;1564
intelligent;shkola-1530-shkola-lomonosova;shkola-1530-shkola-lomonosova-2;21;1598
intelligent;osm-302-shkola-733;osm-302-shkola-733-1;23;1724
intelligent;shkola-429-sokolinaya-gora;shkola-429-sokolinaya-gora-1;25;1883
intelligent;osm-609-shkola-1247;osm-609-shkola-1247-1;26;1935
intelligent;shkola-1228-lefortovo;shkola-1228-lefortovo-2;26;1944
intelligent;osm-90-internat-53;osm-90-internat-53-1;26;1965
intelligent;shkola-1282-sokolniki;shkola-1282-sokolniki-1;26;1986
intelligent;shkola-1362;shkola-1362-2;27;2001
intelligent;osm-643-shkola-1203;osm-643-shkola-1203-1;27;2028
intelligent;osm-424-shkola-378;osm-424-shkola-378-1;28;2121
intonatsiya;osm-660-shkola-yuvenes-nachalnye-klass;osm-660-shkola-yuvenes-nachalnye-klass-1;5;348
intonatsiya;kurchatovskaya-shkola;kurchatovskaya-shkola-5;8;573
intonatsiya;osm-187-tsentr-obrazovaniya-1854;osm-187-tsentr-obrazovaniya-1854-1;12;928
intonatsiya;shkola-1874;shkola-1874-2;13;978
intonatsiya;mezhdunarodnaya-shkola-integratsiya-xxi-vek;mezhdunarodnaya-shkola-integratsiya-xxi-vek-2;18;1348
intonatsiya;shkola-1252-im-servantesa;shkola-1252-im-servantesa-1;20;1513
intonatsiya;shkola-1212-schukino;shkola-1212-schukino-1;21;1605
intonatsiya;osm-374-shkola-149-imeni-geroya-sovets;osm-374-shkola-149-imeni-geroya-sovets-1;25;1850
intonatsiya;osm-406-shkola-2099;osm-406-shkola-2099-1;26;1938
intonatsiya;shkola-830;shkola-830-1;26;1981
intonatsiya;osm-336-shkola-1005;osm-336-shkola-1005-1;29;2187
intonatsiya;shkola-1210;shkola-1210-1;29;2195
jois;shkola-1560-lider;shkola-1560-lider-1;15;1114
jois;osm-351-shkola-1253;osm-351-shkola-1253-2;20;1490
jois;shkola-1522-im-v-i-churkina;shkola-1522-im-v-i-churkina-1;24;1789
jois;shkola-141-im-riharda-zorge;shkola-141-im-riharda-zorge-1;26;1947
jois;shkola-2048;shkola-2048-1;28;2124
jois;osm-453-gbou-sosh-shkola-1010-korpus-3;osm-453-gbou-sosh-shkola-1010-korpus-3-1;28;2137
kamerger;shkola-1520-im-kaptsovyh;shkola-1520-im-kaptsovyh-2;4;277
kamerger;shkola-1234;shkola-1234-4;9;674
kamerger;osm-583-shkola-123;osm-583-shkola-123-1;9;704
kamerger;shkola-2054;shkola-2054-2;11;844
kamerger;shkola-179;shkola-179-1;11;858
kamerger;osm-360-tsentr-obrazovaniya-1441-bronn;osm-360-tsentr-obrazovaniya-1441-bronn-1;12;895
kamerger;osm-21-shkola-1113;osm-21-shkola-1113-2;13;976
kamerger;shkola-1574;shkola-1574-1;14;1066
kamerger;osm-569-shkola-110;osm-569-shkola-110-1;14;1075
kamerger;osm-92-shkolnoe-otdelenie-22-litseya-;osm-92-shkolnoe-otdelenie-22-litseya--1;15;1099
kamerger;shkola-2123-im-migelya-ernandesa;shkola-2123-im-migelya-ernandesa-1;16;1178
kamerger;shkola-91;shkola-91-1;19;1393
kamerger;litsey-niu-vshe;litsey-niu-vshe-1;20;1469
kamerger;osm-43-russkaya-klassicheskaya-gimnaz;osm-43-russkaya-klassicheskaya-gimnaz-1;20;1531
kamerger;osm-563-shkola-1239;osm-563-shkola-1239-1;23;1733
kamerger;osm-646-shkola-1388;osm-646-shkola-1388-1;24;1809
kamerger;shkola-1950;shkola-1950-2;25;1891
kamerger;pushkinskaya-shkola-1500;pushkinskaya-shkola-1500-4;26;1980
kamerger;shkola-algoritm;shkola-algoritm-1;26;1980
kamerger;osm-636-frantsuzskiy-litsey-im-a-dyuma;osm-636-frantsuzskiy-litsey-im-a-dyuma-1;27;2007
kamerger;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-3;27;2010
kamerger;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-5;27;2053
kamerger;osm-34-shkola-1331-molodaya-iveriya;osm-34-shkola-1331-molodaya-iveriya-1;30;2242
kapranova-3;osm-36-shkola-viktoriya;osm-36-shkola-viktoriya-1;1;104
kapranova-3;osm-568-pushkinskaya-gimnaziya-na-pres;osm-568-pushkinskaya-gimnaziya-na-pres-1;2;149
kapranova-3;shkola-1241-na-krasnoy-presne;shkola-1241-na-krasnoy-presne-1;6;473
kapranova-3;osm-586-moskovskaya-ekonomicheskaya-sh;osm-586-moskovskaya-ekonomicheskaya-sh-1;8;613
kapranova-3;shkola-1234;shkola-1234-3;17;1285
kapranova-3;shkola-2030;shkola-2030-1;18;1343
kapranova-3;osm-563-shkola-1239;osm-563-shkola-1239-1;19;1428
kapranova-3;romanovskaya-shkola;romanovskaya-shkola-5;19;1433
kapranova-3;shkola-1950;shkola-1950-1;23;1724
kapranova-3;osm-326-shkola-1232;osm-326-shkola-1232-2;23;1724
kapranova-3;osm-157-shkola-1465-imeni-admirala-n;osm-157-shkola-1465-imeni-admirala-n-2;25;1849
kapranova-3;shkola-67;shkola-67-5;25;1852
kapranova-3;shkola-2123-im-migelya-ernandesa;shkola-2123-im-migelya-ernandesa-1;26;1916
kapranova-3;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-3;26;1936
kapranova-3;osm-616-shkola-pri-posolstve-indii;osm-616-shkola-pri-posolstve-indii-1;27;2019
kapranova-3;osm-569-shkola-110;osm-569-shkola-110-1;27;2038
kapranova-3;osm-612-shkola-2055;osm-612-shkola-2055-1;29;2197
kapranova-3;shkola-91;shkola-91-1;30;2225
kasatkina-11;shkola-293-im-a-t-tvardovskogo;shkola-293-im-a-t-tvardovskogo-1;9;699
kasatkina-11;osm-280-shkola-1503;osm-280-shkola-1503-1;11;814
kasatkina-11;osm-345-shkola-352;osm-345-shkola-352-1;16;1198
kasatkina-11;shkola-shik-16;shkola-shik-16-1;16;1200
kasatkina-11;shkola-1499-im-i-a-dokukina;shkola-1499-im-i-a-dokukina-2;24;1789
kasatkina-11;osm-309-tsentr-obrazovaniya-1470;osm-309-tsentr-obrazovaniya-1470-1;26;1942
kasatkina-11;osm-615-chastnaya-shkola-akademicheska;osm-615-chastnaya-shkola-akademicheska-1;29;2140
kasatkina-11;osm-566-shkola-304;osm-566-shkola-304-1;30;2243
kavkazskiy-bulvar-51;shkola-904;shkola-904-1;20;1506
kavkazskiy-bulvar-51;osm-96-shkola-1640;osm-96-shkola-1640-1;23;1704
kavkazskiy-bulvar-51;shkola-1466-im-n-rushevoy;shkola-1466-im-n-rushevoy-4;24;1814
kavkazskiy-bulvar-51;osm-288-shkola-869;osm-288-shkola-869-1;29;2149
kazachiy;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-2;0;37
kazachiy;osm-331-elizavetinskaya-gimnaziya;osm-331-elizavetinskaya-gimnaziya-1;4;334
kazachiy;shkola-1799;shkola-1799-4;5;387
kazachiy;osm-648-frantsuzskiy-litsey-im-aleksan;osm-648-frantsuzskiy-litsey-im-aleksan-1;8;572
kazachiy;osm-571-shkola-1262;osm-571-shkola-1262-1;10;726
kazachiy;osm-567-pirogovskaya-shkola;osm-567-pirogovskaya-shkola-1;12;882
kazachiy;osm-525-shkola-1323;osm-525-shkola-1323-1;13;1011
kazachiy;shkola-1259;shkola-1259-1;14;1083
kazachiy;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;20;1505
kazachiy;osm-544-shkola-553;osm-544-shkola-553-1;20;1512
kazachiy;osm-672-shkola-518;osm-672-shkola-518-1;25;1859
kazachiy;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-2;29;2203
khamovniki-12;osm-528-spetsshkola-30;osm-528-spetsshkola-30-1;3;261
khamovniki-12;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-1;7;489
khamovniki-12;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-6;7;520
khamovniki-12;meditsinskiy-sechenovskiy-preduniversariy;meditsinskiy-sechenovskiy-preduniversariy-1;11;798
khamovniki-12;osm-30-filippovskaya-shkola;osm-30-filippovskaya-shkola-1;17;1266
khamovniki-12;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-1;17;1286
khamovniki-12;osm-157-shkola-1465-imeni-admirala-n;osm-157-shkola-1465-imeni-admirala-n-2;17;1287
khamovniki-12;shkola-1535;shkola-1535-2;18;1330
khamovniki-12;osm-616-shkola-pri-posolstve-indii;osm-616-shkola-pri-posolstve-indii-1;19;1412
khamovniki-12;shkola-1253;shkola-1253-1;22;1623
khamovniki-12;preduniversitariy-mglu;preduniversitariy-mglu-1;23;1741
khamovniki-12;shkola-1234;shkola-1234-2;24;1823
khamovniki-12;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-1;26;1938
khamovniki-12;shkola-67;shkola-67-5;26;1947
khamovniki-12;osm-326-shkola-1232;osm-326-shkola-1232-2;26;1980
khamovniki-12;shkola-tehnologii-obucheniya;shkola-tehnologii-obucheniya-1;27;2037
khamovniki-12;osm-498-shkola-54;osm-498-shkola-54-1;28;2123
khamovniki-12;osm-195-shkola-45;osm-195-shkola-45-1;29;2194
khay-layf;shkola-1553-im-v-i-vernadskogo;shkola-1553-im-v-i-vernadskogo-1;12;882
khay-layf;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-3;14;1084
khay-layf;shkola-1259;shkola-1259-1;20;1521
khay-layf;osm-543-internat-tretiy-moskovskiy-kad;osm-543-internat-tretiy-moskovskiy-kad-1;21;1579
khay-layf;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;23;1690
khay-layf;shkola-1270-vektor;shkola-1270-vektor-1;25;1896
khay-layf;osm-497-shkola-498;osm-497-shkola-498-1;27;2034
khay-layf;shkola-im-v-v-mayakovskogo;shkola-im-v-v-mayakovskogo-1;27;2044
khay-layf;osm-544-shkola-553;osm-544-shkola-553-1;28;2118
khay-layf;osm-571-shkola-1262;osm-571-shkola-1262-1;29;2162
khaydaut;osm-389-shkola-12;osm-389-shkola-12-1;4;274
khaydaut;osm-329-shkola-74;osm-329-shkola-74-1;13;957
khaydaut;shkola-67;shkola-67-1;20;1529
khilkov;preduniversitariy-mglu;preduniversitariy-mglu-1;2;174
khilkov;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-2;5;386
khilkov;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-2;7;544
khilkov;litsey-ranhigs;litsey-ranhigs-2;8;565
khilkov;shkola-1253;shkola-1253-2;9;685
khilkov;osm-34-shkola-1331-molodaya-iveriya;osm-34-shkola-1331-molodaya-iveriya-1;18;1315
khilkov;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-1;20;1480
khilkov;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-3;20;1534
khilkov;osm-567-pirogovskaya-shkola;osm-567-pirogovskaya-shkola-1;25;1841
khilkov;osm-528-spetsshkola-30;osm-528-spetsshkola-30-1;27;2001
khilkov;shkola-91;shkola-91-1;29;2181
khilkov;shkola-1234;shkola-1234-2;29;2205
khilkov;meditsinskiy-sechenovskiy-preduniversariy;meditsinskiy-sechenovskiy-preduniversariy-1;30;2216
king-end-sans;osm-635-litsey-1586;osm-635-litsey-1586-2;5;349
king-end-sans;shuvalovskaya-shkola-1448;shuvalovskaya-shkola-1448-1;17;1294
king-end-sans;osm-539-shkola-37;osm-539-shkola-37-1;23;1712
king-end-sans;novaya-shkola;novaya-shkola-1;26;1933
king-end-sans;shkola-1306-shkola-molodyh-politikov;shkola-1306-shkola-molodyh-politikov-2;28;2072
king-end-sans;shkola-1498-moskovskaya-mezhdunarodnaya-shkola;shkola-1498-moskovskaya-mezhdunarodnaya-shkola-1;28;2118
klimashkina-7-11;romanovskaya-shkola;romanovskaya-shkola-5;5;363
klimashkina-7-11;shkola-1950;shkola-1950-1;12;868
klimashkina-7-11;osm-586-moskovskaya-ekonomicheskaya-sh;osm-586-moskovskaya-ekonomicheskaya-sh-1;17;1263
klimashkina-7-11;osm-568-pushkinskaya-gimnaziya-na-pres;osm-568-pushkinskaya-gimnaziya-na-pres-1;17;1275
klimashkina-7-11;osm-36-shkola-viktoriya;osm-36-shkola-viktoriya-1;19;1405
klimashkina-7-11;shkola-1241-na-krasnoy-presne;shkola-1241-na-krasnoy-presne-2;19;1440
klimashkina-7-11;osm-563-shkola-1239;osm-563-shkola-1239-1;21;1552
klimashkina-7-11;shkola-1574;shkola-1574-2;21;1579
klimashkina-7-11;shkola-1234;shkola-1234-3;25;1876
klimashkina-7-11;shkola-2030;shkola-2030-1;26;1941
klimashkina-7-11;osm-642-tsentr-obrazovaniya-1447;osm-642-tsentr-obrazovaniya-1447-1;26;1941
klimashkina-7-11;osm-360-tsentr-obrazovaniya-1441-bronn;osm-360-tsentr-obrazovaniya-1441-bronn-1;27;2024
klimashkina-7-11;osm-569-shkola-110;osm-569-shkola-110-1;28;2091
klimashkina-7-11;shkola-2123-im-migelya-ernandesa;shkola-2123-im-migelya-ernandesa-1;29;2201
klubnyy-dom-tochka-otscheta;osm-678-shkola-velikih-otkrytiy;osm-678-shkola-velikih-otkrytiy-1;22;1670
klubnyy-dom-tochka-otscheta;shkola-prezident;shkola-prezident-1;26;1929
kod-sokolniki;shkola-1282-sokolniki;shkola-1282-sokolniki-2;5;371
kod-sokolniki;evropeyskaya-gimnaziya;evropeyskaya-gimnaziya-1;9;643
kod-sokolniki;shkola-315;shkola-315-1;13;966
kod-sokolniki;osm-604-shkola-1525;osm-604-shkola-1525-1;14;1051
kod-sokolniki;shkola-1530-shkola-lomonosova;shkola-1530-shkola-lomonosova-3;15;1103
kod-sokolniki;pushkinskaya-shkola-1500;pushkinskaya-shkola-1500-3;22;1623
kod-sokolniki;osm-424-shkola-378;osm-424-shkola-378-1;27;2048
kollektsiya-luzhniki;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-2;12;911
kollektsiya-luzhniki;osm-195-shkola-45;osm-195-shkola-45-1;12;912
kollektsiya-luzhniki;osm-498-shkola-54;osm-498-shkola-54-1;16;1163
kollektsiya-luzhniki;shkola-1535;shkola-1535-1;16;1215
kollektsiya-luzhniki;shkola-171;shkola-171-2;18;1359
kollektsiya-luzhniki;osm-33-shkola-viktoriya-2000;osm-33-shkola-viktoriya-2000-1;20;1485
kollektsiya-luzhniki;osm-30-filippovskaya-shkola;osm-30-filippovskaya-shkola-1;24;1798
kollektsiya-luzhniki;litsey-vorobevy-gory;litsey-vorobevy-gory-1;29;2148
kosmo-4-22;osm-672-shkola-518;osm-672-shkola-518-1;4;277
kosmo-4-22;shkola-1259;shkola-1259-2;8;608
kosmo-4-22;osm-525-shkola-1323;osm-525-shkola-1323-1;16;1176
kosmo-4-22;litsey-niu-vshe;litsey-niu-vshe-4;19;1422
kosmo-4-22;shkola-1799;shkola-1799-3;20;1509
kosmo-4-22;osm-482-tsentr-obrazovaniya-1685;osm-482-tsentr-obrazovaniya-1685-1;20;1516
kosmo-4-22;osm-368-svyato-vladimirskaya-shkola;osm-368-svyato-vladimirskaya-shkola-1;20;1522
kosmo-4-22;osm-650-pravoslavnaya-svyato-petrovska;osm-650-pravoslavnaya-svyato-petrovska-1;21;1585
kosmo-4-22;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-4;21;1598
kosmo-4-22;shkola-2104-na-taganke;shkola-2104-na-taganke-1;22;1636
kosmo-4-22;osm-331-elizavetinskaya-gimnaziya;osm-331-elizavetinskaya-gimnaziya-1;23;1737
kosmo-4-22;shkola-pokrovskiy-kvartal;shkola-pokrovskiy-kvartal-1;23;1755
kosmo-4-22;osm-497-shkola-498;osm-497-shkola-498-1;25;1889
kosmo-4-22;shkola-tsentra-pedagogicheskogo-masterstva-tspm;shkola-tsentra-pedagogicheskogo-masterstva-tspm-2;25;1889
kosmo-4-22;osm-637-shkola-1271;osm-637-shkola-1271-1;27;2009
kosmo-4-22;osm-543-internat-tretiy-moskovskiy-kad;osm-543-internat-tretiy-moskovskiy-kad-1;30;2224
kostomarovskiy-15;inzhenernaya-shkola-1581;inzhenernaya-shkola-1581-2;2;180
kostomarovskiy-15;shkola-sotrudnichestva;shkola-sotrudnichestva-2;6;482
kostomarovskiy-15;shkola-pokrovskiy-kvartal;shkola-pokrovskiy-kvartal-7;12;877
kostomarovskiy-15;shkola-tsentra-pedagogicheskogo-masterstva-tspm;shkola-tsentra-pedagogicheskogo-masterstva-tspm-2;13;975
kostomarovskiy-15;shkola-2104-na-taganke;shkola-2104-na-taganke-3;13;987
kostomarovskiy-15;shkola-1270-vektor;shkola-1270-vektor-2;15;1155
kostomarovskiy-15;osm-650-pravoslavnaya-svyato-petrovska;osm-650-pravoslavnaya-svyato-petrovska-1;17;1243
kostomarovskiy-15;osm-482-tsentr-obrazovaniya-1685;osm-482-tsentr-obrazovaniya-1685-1;17;1312
kostomarovskiy-15;osm-592-shkola-457;osm-592-shkola-457-1;18;1378
kostomarovskiy-15;osm-497-shkola-498;osm-497-shkola-498-3;19;1401
kostomarovskiy-15;osm-216-litsey-1303;osm-216-litsey-1303-1;20;1479
kostomarovskiy-15;osm-191-shkola-1229;osm-191-shkola-1229-1;21;1542
kostomarovskiy-15;osm-496-spetsshkola-486;osm-496-spetsshkola-486-1;22;1617
kostomarovskiy-15;litsey-niu-vshe;litsey-niu-vshe-3;22;1619
kostomarovskiy-15;shkola-1468;shkola-1468-2;24;1805
kostomarovskiy-15;osm-546-shkola-1221;osm-546-shkola-1221-1;25;1878
kostomarovskiy-15;osm-368-svyato-vladimirskaya-shkola;osm-368-svyato-vladimirskaya-shkola-1;25;1904
kostomarovskiy-15;osm-549-tsentr-obrazovaniya-1480;osm-549-tsentr-obrazovaniya-1480-1;26;1930
kostomarovskiy-15;osm-637-shkola-1271;osm-637-shkola-1271-1;26;1982
kostomarovskiy-15;osm-601-shkola-1621-drevo-zhizni;osm-601-shkola-1621-drevo-zhizni-1;29;2155
kostomarovskiy-15;osm-361-shkola-1216;osm-361-shkola-1216-1;29;2186
krasnyy-oktyabr;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-4;12;878
krasnyy-oktyabr;shkola-1799;shkola-1799-3;12;899
krasnyy-oktyabr;osm-567-pirogovskaya-shkola;osm-567-pirogovskaya-shkola-1;14;1029
krasnyy-oktyabr;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-4;14;1072
krasnyy-oktyabr;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-3;15;1142
krasnyy-oktyabr;litsey-ranhigs;litsey-ranhigs-2;16;1206
krasnyy-oktyabr;osm-525-shkola-1323;osm-525-shkola-1323-1;17;1297
krasnyy-oktyabr;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-2;19;1417
krasnyy-oktyabr;osm-34-shkola-1331-molodaya-iveriya;osm-34-shkola-1331-molodaya-iveriya-1;19;1421
krasnyy-oktyabr;osm-331-elizavetinskaya-gimnaziya;osm-331-elizavetinskaya-gimnaziya-1;19;1451
krasnyy-oktyabr;osm-648-frantsuzskiy-litsey-im-aleksan;osm-648-frantsuzskiy-litsey-im-aleksan-1;20;1506
krasnyy-oktyabr;preduniversitariy-mglu;preduniversitariy-mglu-1;21;1540
krasnyy-oktyabr;osm-571-shkola-1262;osm-571-shkola-1262-1;25;1869
krasnyy-oktyabr;osm-672-shkola-518;osm-672-shkola-518-1;26;1985
krasnyy-oktyabr;shkola-91;shkola-91-1;28;2063
krasnyy-oktyabr;shkola-1253;shkola-1253-2;28;2108
kronshtadtskiy-9;shkola-1315;shkola-1315-2;10;778
kronshtadtskiy-9;shkola-224;shkola-224-2;11;798
kronshtadtskiy-9;shkola-1583-im-k-a-kerimova;shkola-1583-im-k-a-kerimova-1;13;991
kronshtadtskiy-9;shkola-1250;shkola-1250-1;26;1962
kronshtadtskiy-9;cambridge-international-school-cis;cambridge-international-school-cis-1;27;1999
kronshtadtskiy-9;osm-555-shkola-727;osm-555-shkola-727-1;28;2112
krylatskaya-33;shkola-1593;shkola-1593-1;6;432
krylatskaya-33;shkola-1371-krylatskoe;shkola-1371-krylatskoe-2;15;1158
krylatskaya-33;shkola-1440;shkola-1440-1;22;1671
krylatskaya-33;osm-540-shkola-63;osm-540-shkola-63-1;24;1794
krylatskaya-33;mezhdunarodnaya-shkola-moskvy-ism;mezhdunarodnaya-shkola-moskvy-ism-1;30;2233
kutuzov-grad;shkola-1195-im-p-i-merenkova;shkola-1195-im-p-i-merenkova-1;11;836
kutuzov-grad;osm-26-shkola-587;osm-26-shkola-587-1;11;848
kutuzov-grad;lomonosovskaya-shkola;lomonosovskaya-shkola-3;12;887
kutuzov-grad;klassicheskiy-pansion-mgu;klassicheskiy-pansion-mgu-1;15;1135
kutuzov-grad;osm-27-shkola-802;osm-27-shkola-802-1;16;1221
kutuzov-grad;osm-25-shkola-65;osm-25-shkola-65-1;21;1555
kutuzov-grad;shkola-1400;shkola-1400-1;23;1692
kutuzov-grad;osm-165-shkola-809;osm-165-shkola-809-1;26;1947
kutuzov-grad;osm-55-shkola-888;osm-55-shkola-888-1;27;2005
kutuzov-grad;osm-120-shkola-714;osm-120-shkola-714-1;27;2059
kutuzov-grad;osm-147-shkola-808;osm-147-shkola-808-1;28;2066
kutuzov-grad;osm-640-shkola-koreyskogo-posolstva;osm-640-shkola-koreyskogo-posolstva-1;28;2120
kutuzov-siti;klassicheskiy-pansion-mgu;klassicheskiy-pansion-mgu-1;6;433
kutuzov-siti;osm-26-shkola-587;osm-26-shkola-587-1;11;831
kutuzov-siti;osm-55-shkola-888;osm-55-shkola-888-1;16;1180
kutuzov-siti;osm-27-shkola-802;osm-27-shkola-802-1;16;1204
kutuzov-siti;lomonosovskaya-shkola;lomonosovskaya-shkola-3;16;1222
kutuzov-siti;shkola-1195-im-p-i-merenkova;shkola-1195-im-p-i-merenkova-1;17;1245
kutuzov-siti;osm-25-shkola-65;osm-25-shkola-65-1;23;1721
kutuzov-siti;shkola-1400;shkola-1400-1;25;1870
kutuzov-siti;osm-147-shkola-808;osm-147-shkola-808-1;28;2134
kutuzov-siti;osm-165-shkola-809;osm-165-shkola-809-1;29;2185
kutuzov-siti;osm-120-shkola-714;osm-120-shkola-714-1;30;2237
kutuzovskiy-kvartal;osm-55-shkola-888;osm-55-shkola-888-1;11;791
kutuzovskiy-kvartal;osm-188-navigatskaya-shkola;osm-188-navigatskaya-shkola-1;12;870
kutuzovskiy-kvartal;shkola-887;shkola-887-2;14;1050
kutuzovskiy-kvartal;osm-139-spetsshkola-6;osm-139-spetsshkola-6-1;17;1304
kutuzovskiy-kvartal;osm-186-shkola-262;osm-186-shkola-262-1;19;1390
kutuzovskiy-kvartal;shkola-2101;shkola-2101-2;20;1537
kutuzovskiy-kvartal;osm-184-shkola-73;osm-184-shkola-73-1;21;1544
kutuzovskiy-kvartal;osm-170-psihonevrologicheskiy-internat;osm-170-psihonevrologicheskiy-internat-1;21;1600
kutuzovskiy-kvartal;osm-147-shkola-808;osm-147-shkola-808-1;22;1643
kutuzovskiy-kvartal;shkola-97;shkola-97-2;24;1785
kutuzovskiy-kvartal;lomonosovskaya-shkola;lomonosovskaya-shkola-1;26;1942
kutuzovskiy-kvartal;shkola-1248;shkola-1248-2;26;1957
kutuzovskiy-kvartal;osm-26-shkola-587;osm-26-shkola-587-1;27;1992
kutuzovskiy-kvartal;osm-27-shkola-802;osm-27-shkola-802-1;27;2013
kutuzovskiy-kvartal;shkola-806;shkola-806-1;27;2033
kutuzovskiy-kvartal;klassicheskiy-pansion-mgu;klassicheskiy-pansion-mgu-1;28;2085
kutuzovskiy-kvartal;sunts-mgu-shkola-internat-im-a-n-kolmogorova;sunts-mgu-shkola-internat-im-a-n-kolmogorova-2;28;2100
kutuzovskiy-kvartal;shkola-1589;shkola-1589-1;28;2112
kutuzovskiy-kvartal;shkola-intellektual;shkola-intellektual-1;29;2190
kuznetskiy-most-12;shkola-179;shkola-179-1;10;780
kuznetskiy-most-12;shkola-2054;shkola-2054-2;11;804
kuznetskiy-most-12;osm-636-frantsuzskiy-litsey-im-a-dyuma;osm-636-frantsuzskiy-litsey-im-a-dyuma-1;13;981
kuznetskiy-most-12;pushkinskaya-shkola-1500;pushkinskaya-shkola-1500-4;15;1148
kuznetskiy-most-12;shkola-algoritm;shkola-algoritm-1;15;1149
kuznetskiy-most-12;litsey-niu-vshe;litsey-niu-vshe-1;16;1204
kuznetskiy-most-12;shkola-1520-im-kaptsovyh;shkola-1520-im-kaptsovyh-2;19;1441
kuznetskiy-most-12;osm-43-russkaya-klassicheskaya-gimnaz;osm-43-russkaya-klassicheskaya-gimnaz-1;20;1489
kuznetskiy-most-12;osm-114-shkola-vuz-sovremennoe-obrazov;osm-114-shkola-vuz-sovremennoe-obrazov-1;22;1635
kuznetskiy-most-12;osm-583-shkola-123;osm-583-shkola-123-1;22;1682
